"","datetime","temp_in_degrees_c","magnitude_in_kohm","battery_in_percent","solar_in_percent","tree_id"
"178",2021-04-14,3.75444444444444,25.8232740740741,56.9444444444444,13.6740740740741,"mof_cst_00050"
"179",2021-04-15,4.02710622710623,28.138021978022,56.3919413919414,13.6227106227106,"mof_cst_00050"
"180",2021-04-16,5.90882352941176,22.6321715686274,55.7549019607843,14.2647058823529,"mof_cst_00050"
"181",2021-04-19,11.2895424836601,17.4650718954248,54.4967320261438,15.6993464052288,"mof_cst_00050"
"182",2021-04-20,11.32890625,18.91930859375,54.35546875,12.12890625,"mof_cst_00050"
"183",2021-04-21,12.8267605633803,18.2771596244131,53.7605633802817,12.6807511737089,"mof_cst_00050"
"184",2021-04-22,8.74595588235294,22.1796139705882,53.2352941176471,13.6029411764706,"mof_cst_00050"
"185",2021-04-23,10.9788546255507,21.4287885462555,52.8193832599119,15.0176211453744,"mof_cst_00050"
"186",2021-04-24,10.2051724137931,22.4525560344828,52.2413793103448,15.2456896551724,"mof_cst_00050"
"187",2021-04-25,7.99452554744526,25.0818613138686,51.7773722627737,14.2153284671533,"mof_cst_00050"
"188",2021-04-26,8.30551470588235,26.6558676470588,51.5220588235294,13.5514705882353,"mof_cst_00050"
"189",2021-04-27,10.4583025830258,25.3066678966789,51.070110701107,13.0553505535055,"mof_cst_00050"
"190",2021-04-28,13.1258426966292,24.9425655430712,50.9662921348315,12.4681647940075,"mof_cst_00050"
"191",2021-04-29,9.69423076923077,17.6425384615385,50.0769230769231,10.5913461538462,"mof_cst_00050"
"192",2021-04-30,8.73478260869565,19.4889043478261,49.7173913043478,14.1913043478261,"mof_cst_00050"
"193",2021-05-01,9.72826086956522,22.1905434782609,49.1521739130435,3.39130434782609,"mof_cst_00050"
"194",2021-05-02,8.05622641509434,25.1752113207547,48.9509433962264,12.6188679245283,"mof_cst_00050"
"195",2021-05-03,9.44184100418411,27.6238075313808,48.8828451882845,15.0627615062761,"mof_cst_00050"
"196",2021-05-05,6.57105263157894,25.8063618421053,47.5394736842105,16.0986842105263,"mof_cst_00050"
"197",2021-05-06,7.44093023255814,23.3874976744186,47.4139534883721,12.5255813953488,"mof_cst_00050"
"198",2021-05-07,6.97712177121771,19.9993062730627,47.0664206642066,13.6494464944649,"mof_cst_00050"
"199",2021-05-08,9.82295719844358,19.5051595330739,47.2217898832685,14.0233463035019,"mof_cst_00050"
"200",2021-05-09,19.8552631578947,16.2252556390977,47.7330827067669,11.8383458646617,"mof_cst_00050"
"201",2021-05-10,18.2692883895131,22.4401423220974,46.9737827715356,9.43820224719101,"mof_cst_00050"
"202",2021-05-11,14.2390977443609,14.8874473684211,46.3872180451128,10.2781954887218,"mof_cst_00050"
"203",2021-05-12,15.0220064724919,14.9344174757282,55.4304207119741,13.1165048543689,"mof_cst_00050"
"204",2021-05-13,15.1773134328358,15.6017940298507,58.6567164179104,13.8507462686567,"mof_cst_00050"
"205",2021-05-14,14.9282548476454,16.7229058171745,67.0858725761773,15.8725761772853,"mof_cst_00050"
"206",2021-05-15,11.7921465968586,20.3037015706806,67.9581151832461,22.3769633507853,"mof_cst_00050"
"207",2021-05-16,12.8280898876404,17.6534269662921,67.9269662921348,22.8202247191011,"mof_cst_00050"
"208",2021-05-17,12.1621710526316,16.960802631579,67.5723684210526,18.8651315789474,"mof_cst_00050"
"209",2021-05-18,10.8043352601156,17.7526878612717,66.9046242774566,15.8236994219653,"mof_cst_00050"
"210",2021-05-19,12.3028673835125,17.368376344086,66.8709677419355,22.0465949820789,"mof_cst_00050"
"211",2021-05-20,16.4783898305085,16.5881144067797,67.4491525423729,18.7796610169492,"mof_cst_00050"
"212",2021-05-21,14.225641025641,19.3506871794872,61.425641025641,13.1794871794872,"mof_cst_00050"
"213",2021-05-22,10.5428093645485,24.0013244147157,50.4214046822743,12.742474916388,"mof_cst_00050"
"214",2021-05-23,11.6683890577508,21.963632218845,54.5258358662614,11.3404255319149,"mof_cst_00050"
"215",2021-05-24,13.0022935779816,22.3122889908257,66.2866972477064,14.3807339449541,"mof_cst_00050"
"216",2021-05-25,9.2067441860465,27.4195348837209,65.4860465116279,14.5418604651163,"mof_cst_00050"
"217",2021-05-26,9.66084507042254,27.5090169014085,65.3549295774648,15.3323943661972,"mof_cst_00050"
"218",2021-05-27,11.9221757322176,30.309280334728,66.0836820083682,20.9163179916318,"mof_cst_00050"
"219",2021-05-28,17.6714285714286,65.8160347490348,67.949806949807,19.984555984556,"mof_cst_00050"
